trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
20,False,"{'a': 0.7, 'e': 0.37735360253530725}",20,0,5.432822275399097,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
21,False,"{'a': 0.7, 'e': 0.3584859224085419}",20,4,-10.08557516357404,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 0}",1
22,False,"{'a': 0.7, 'e': 0.34056162628811476}",30,0,-15.655455782835254,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
23,False,"{'a': 0.7, 'e': 0.323533544973709}",25,0,-24.502407118608772,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
24,False,"{'a': 0.7, 'e': 0.3073568677250236}",20,0,-37.95144944704517,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
25,False,"{'a': 0.7, 'e': 0.2919890243387724}",25,0,-35.042517322296796,"{0: 19, 1: 1, 2: 5, 3: 0, 4: 0}",0
26,False,"{'a': 0.7, 'e': 0.27738957312183377}",25,10,-27.23764472671747,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 0}",1
27,False,"{'a': 0.7, 'e': 0.26352009446574204}",20,0,11.877770847901076,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
28,False,"{'a': 0.7, 'e': 0.2503440897424549}",20,0,-57.51969861484533,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
29,False,"{'a': 0.7, 'e': 0.23782688525533216}",25,0,-140.36495554361167,"{0: 14, 1: 0, 2: 8, 3: 2, 4: 1}",0
30,False,"{'a': 0.7, 'e': 0.22593554099256555}",30,10,15.004089997774564,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
31,False,"{'a': 0.7, 'e': 0.21463876394293727}",25,2,-64.52924899148864,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 2}",1
32,False,"{'a': 0.7, 'e': 0.2039068257457904}",30,0,-120.03906883663527,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
33,False,"{'a': 0.7, 'e': 0.19371148445850087}",30,17,-23.02113939961736,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
34,False,"{'a': 0.7, 'e': 0.1840259102355758}",30,15,1.9199527047284257,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
35,False,"{'a': 0.7, 'e': 0.174824614723797}",20,0,-81.76580252451586,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
36,False,"{'a': 0.7, 'e': 0.16608338398760716}",25,11,22.414403464544034,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
37,False,"{'a': 0.7, 'e': 0.1577792147882268}",30,12,-30.719451505625283,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 0}",1
38,False,"{'a': 0.7, 'e': 0.14989025404881545}",25,12,23.182916410587584,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
39,False,"{'a': 0.7, 'e': 0.14239574134637467}",25,0,29.768169518595464,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
40,False,"{'a': 0.7, 'e': 0.13527595427905592}",20,14,-24.47358776854471,"{0: 4, 1: 0, 2: 1, 3: 1, 4: 0}",1
41,False,"{'a': 0.7, 'e': 0.12851215656510312}",20,2,-47.40250433738674,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 1}",1
42,False,"{'a': 0.7, 'e': 0.12208654873684796}",20,0,-100.72867223617486,"{0: 12, 1: 0, 2: 6, 3: 1, 4: 1}",0
43,False,"{'a': 0.7, 'e': 0.11598222130000556}",20,0,-59.77316512612073,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
44,False,"{'a': 0.7, 'e': 0.11018311023500528}",20,15,7.943970956094266,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
45,False,"{'a': 0.7, 'e': 0.10467395472325501}",20,0,7.796977650617082,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
46,False,"{'a': 0.7, 'e': 0.09944025698709225}",20,0,-46.95267901732584,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
47,False,"{'a': 0.7, 'e': 0.09446824413773763}",20,0,16.65224485834972,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
48,False,"{'a': 0.7, 'e': 0.08974483193085074}",25,15,25.421140507982667,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.7, 'e': 0.0852575903343082}",20,10,7.390727598154928,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
50,False,"{'a': 0.7, 'e': 0.0809947108175928}",25,0,-79.07866165318838,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
51,False,"{'a': 0.7, 'e': 0.07694497527671315}",25,0,-43.161586155091626,"{0: 22, 1: 1, 2: 0, 3: 1, 4: 1}",0
52,False,"{'a': 0.7, 'e': 0.07309772651287749}",25,0,-10.994103395609981,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
53,False,"{'a': 0.7, 'e': 0.06944284018723361}",30,15,4.95214779280969,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
54,False,"{'a': 0.7, 'e': 0.06597069817787193}",30,18,20.1525323512559,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.7, 'e': 0.06267216326897833}",25,8,18.506968876851225,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.7, 'e': 0.05953855510552941}",30,0,6.476980079608721,"{0: 26, 1: 2, 2: 2, 3: 0, 4: 0}",0
57,False,"{'a': 0.7, 'e': 0.056561627350252934}",25,17,4.892195722402205,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
58,False,"{'a': 0.7, 'e': 0.053733545982740286}",25,0,11.08889570123698,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
59,False,"{'a': 0.7, 'e': 0.051046868683603266}",25,12,10.989509110145377,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
60,False,"{'a': 0.7, 'e': 0.048494525249423104}",20,0,13.212847972276316,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
61,False,"{'a': 0.7, 'e': 0.046069798986951946}",35,15,-60.182897533438876,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 2}",1
62,False,"{'a': 0.7, 'e': 0.043766309037604346}",25,4,22.486888159893386,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
63,False,"{'a': 0.7, 'e': 0.04157799358572413}",20,16,7.225629173839728,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.7, 'e': 0.03949909390643792}",30,0,-14.568323039929485,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
65,False,"{'a': 0.7, 'e': 0.03752413921111602}",20,4,23.058697178296356,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.7, 'e': 0.03564793225056022}",25,7,-31.69923811913582,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 1}",1
67,False,"{'a': 0.7, 'e': 0.033865535638032206}",20,0,-4.430686269702124,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
68,False,"{'a': 0.7, 'e': 0.03217225885613059}",25,12,14.344477046204261,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.7, 'e': 0.030563645913324063}",20,6,-12.864446605842659,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
70,False,"{'a': 0.7, 'e': 0.02903546361765786}",20,11,16.36823791074839,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.7, 'e': 0.027583690436774964}",20,0,-20.52359664289347,"{0: 17, 1: 1, 2: 0, 3: 2, 4: 0}",0
72,False,"{'a': 0.7, 'e': 0.026204505914936217}",25,11,8.06507988525707,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
73,False,"{'a': 0.7, 'e': 0.024894280619189402}",20,0,32.996178228736255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
74,False,"{'a': 0.7, 'e': 0.023649566588229934}",20,6,0.8029941352260042,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
75,False,"{'a': 0.7, 'e': 0.022467088258818435}",20,10,19.052879165893543,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
76,False,"{'a': 0.7, 'e': 0.02134373384587751}",25,15,8.357132203561152,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
77,False,"{'a': 0.7, 'e': 0.020276547153583634}",25,5,17.355982445184985,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
78,False,"{'a': 0.7, 'e': 0.01926271979590445}",20,0,12.950998471652369,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
79,False,"{'a': 0.7, 'e': 0.01829958380610923}",25,9,13.314166746979797,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
80,False,"{'a': 0.7, 'e': 0.017384604615803767}",20,10,18.397321792707423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.7, 'e': 0.01651537438501358}",20,3,11.438404420744948,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
82,False,"{'a': 0.7, 'e': 0.0156896056657629}",20,0,-41.892920901947534,"{0: 16, 1: 0, 2: 2, 3: 2, 4: 0}",0
83,False,"{'a': 0.7, 'e': 0.014905125382474753}",25,11,30.666670913262394,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.7, 'e': 0.014159869113351015}",20,15,10.23141120781078,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.7, 'e': 0.013451875657683464}",25,5,-15.929466722004936,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
86,False,"{'a': 0.7, 'e': 0.012779281874799289}",20,2,16.469875037918516,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.7, 'e': 0.012140317781059324}",30,13,25.85789248971091,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.7, 'e': 0.011533301892006357}",30,12,8.57516172179891,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
89,False,"{'a': 0.7, 'e': 0.01095663679740604}",20,6,-1.1113318633362377,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
90,False,"{'a': 0.7, 'e': 0.010408804957535737}",25,4,32.94404594554263,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.7, 'e': 0.00988836470965895}",20,0,17.187301646180607,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
92,False,"{'a': 0.7, 'e': 0.009393946474176}",25,7,-1.7145874289577605,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 0}",1
93,False,"{'a': 0.7, 'e': 0.008924249150467202}",20,15,9.786909268943129,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.7, 'e': 0.00847803669294384}",20,6,19.501625079093063,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.7, 'e': 0.008054134858296648}",20,2,25.421356618585694,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.7, 'e': 0.007651428115381815}",25,11,24.876653377223143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.7, 'e': 0.007268856709612724}",20,10,16.977260298349446,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.7, 'e': 0.006905413874132088}",30,13,32.026912354340865,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.7, 'e': 0.006560143180425483}",25,20,11.692794002213862,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.7, 'e': 0.006232136021404208}",30,3,24.115182964892774,"{0: 25, 1: 1, 2: 1, 3: 0, 4: 0}",1
101,False,"{'a': 0.7, 'e': 0.0059205292203339975}",20,9,19.20865191128626,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.7, 'e': 0.005624502759317297}",25,0,3.637818172989109,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
103,False,"{'a': 0.7, 'e': 0.0053432776213514326}",30,14,17.743790966059272,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
104,False,"{'a': 0.7, 'e': 0.00507611374028386}",20,6,25.19753187868417,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.7, 'e': 0.004822308053269667}",25,17,12.39633295377625,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.7, 'e': 0.004581192650606184}",20,8,11.001576100395543,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.7, 'e': 0.004352133018075874}",30,4,-5.5278493445943075,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 1}",1
108,False,"{'a': 0.7, 'e': 0.00413452636717208}",20,6,22.025403673889784,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.7, 'e': 0.003927800048813476}",30,10,36.89992468487712,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.7, 'e': 0.0037314100463728024}",20,0,-14.937244992967658,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
111,False,"{'a': 0.7, 'e': 0.003544839544054162}",30,7,35.2122479652743,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.7, 'e': 0.0033675975668514537}",25,11,27.33609014323931,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.7, 'e': 0.003199217688508881}",25,8,30.043320636964506,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.7, 'e': 0.0030392568040834367}",25,12,21.698714593725413,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.7, 'e': 0.0028872939638792646}",20,3,21.923619039347127,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.7, 'e': 0.0027429292656853013}",25,9,30.44796670644573,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.7, 'e': 0.0026057828024010363}",20,6,27.364157521149334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.7, 'e': 0.0024754936622809844}",20,2,19.13986886888352,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.7, 'e': 0.002351718979166935}",20,16,5.637255195524807,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.7, 'e': 0.002234133030208588}",20,5,21.821819970053653,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.7, 'e': 0.0021224263786981585}",20,11,16.459343044881404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.7, 'e': 0.0020163050597632507}",25,20,9.181065277858504,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.7, 'e': 0.001915489806775088}",25,17,17.432606074295762,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.7, 'e': 0.0018197153164363335}",30,13,33.204109185226635,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.7, 'e': 0.0017287295506145167}",35,2,-40.16022886010015,"{0: 29, 1: 0, 2: 2, 3: 1, 4: 1}",1
126,False,"{'a': 0.7, 'e': 0.001642293073083791}",35,18,30.606586600756128,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.7, 'e': 0.0015601784194296012}",25,8,24.457331559321368,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.7, 'e': 0.0014821694984581211}",20,10,19.360955015736774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.7, 'e': 0.001408061023535215}",20,14,8.071105117234554,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.7, 'e': 0.001337657972358454}",20,16,7.547291247776792,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.7, 'e': 0.0012707750737405313}",20,8,22.256392993555103,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.7, 'e': 0.0012072363200535047}",25,2,-10.888300345831729,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
133,False,"{'a': 0.7, 'e': 0.0011468745040508295}",25,14,19.6291769916671,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.7, 'e': 0.001089530778848288}",20,7,-18.149486363846822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
135,False,"{'a': 0.7, 'e': 0.0010350542399058735}",25,9,25.196547149754544,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.7, 'e': 0.0009833015279105798}",20,13,12.287481014776901,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.7, 'e': 0.0009341364515150507}",20,4,28.851918529810327,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.7, 'e': 0.0008874296289392981}",25,10,24.989779162842176,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.7, 'e': 0.0008430581474923332}",30,16,22.53404991206946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.7, 'e': 0.0008009052401177165}",30,3,43.8716748724444,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.7, 'e': 0.0007608599781118307}",25,13,18.329619071719836,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.7, 'e': 0.000722816979206239}",20,0,-12.935194878402047,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
143,False,"{'a': 0.7, 'e': 0.0006866761302459271}",20,5,11.431341634355789,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.7, 'e': 0.0006523423237336307}",20,10,12.265020109787706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.7, 'e': 0.0006197252075469491}",20,10,16.360778081501238,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.7, 'e': 0.0005887389471696016}",20,3,27.918274746258827,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.7, 'e': 0.0005593019998111216}",20,11,17.121756298070753,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.7, 'e': 0.0005313368998205655}",20,0,7.880906641728138,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
149,False,"{'a': 0.7, 'e': 0.0005047700548295372}",25,0,34.06045119518192,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.7, 'e': 0.00047953155208806027}",25,0,32.63031655141988,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.7, 'e': 0.00045555497448365723}",25,6,8.401802274384945,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
152,False,"{'a': 0.7, 'e': 0.00043277722575947434}",20,0,23.009707663930428,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
153,False,"{'a': 0.7, 'e': 0.00041113836447150063}",25,20,5.576643079302557,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.7, 'e': 0.0003905814462479256}",20,16,9.294356445284212,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.7, 'e': 0.00037105237393552927}",20,2,28.074304207946188,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.7, 'e': 0.0003524997552387528}",20,9,20.02060528452235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.7, 'e': 0.00033487476747681515}",20,6,26.618974697079512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.7, 'e': 0.00031813102910297435}",20,7,-62.58628666684814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 2}",1
159,False,"{'a': 0.7, 'e': 0.0003022244776478256}",25,5,31.929920017636608,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.7, 'e': 0.00028711325376543437}",30,13,28.98034580950285,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.7, 'e': 0.00027275759107716263}",25,8,26.764549948368494,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.7, 'e': 0.00025911971152330445}",20,12,11.809498840459227,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.7, 'e': 0.00024616372594713924}",35,16,-8.868156760010809,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.7, 'e': 0.00023385553964978226}",20,5,26.32863809934424,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.7, 'e': 0.00022216276266729315}",25,8,23.45678279302967,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.7, 'e': 0.00021105462453392847}",35,11,26.65951338013128,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
167,False,"{'a': 0.7, 'e': 0.00020050189330723204}",25,7,32.20518260641539,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.7, 'e': 0.00019047679864187043}",20,12,14.57758901040284,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.7, 'e': 0.0001809529587097769}",20,0,24.29837724995422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.7, 'e': 0.00017190531077428806}",20,12,17.374257214157602,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.7, 'e': 0.00016331004523557362}",20,12,15.63648434850327,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.7, 'e': 0.00015514454297379493}",20,14,10.512604457136277,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.7, 'e': 0.00014738731582510518}",30,19,19.53836614578581,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.7, 'e': 0.0001400179500338499}",30,0,47.84469246890416,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
175,False,"{'a': 0.7, 'e': 0.00013301705253215742}",30,16,23.040329290241075,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.7, 'e': 0.00012636619990554954}",30,18,20.613506600016656,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.7, 'e': 0.00012004788991027206}",20,16,8.561659642239334,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.7, 'e': 0.00011404549541475845}",20,14,11.4318138420787,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.7, 'e': 0.00010834322064402053}",35,9,28.023546028620217,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.7, 'e': 0.00010292605961181949}",30,0,38.32667784313139,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
181,False,"{'a': 0.7, 'e': 9.777975663122851e-05}",20,9,22.492519888132097,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",20,13,13.937424325874856,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",25,19,13.5150586992371,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",30,22,11.7447375018434,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
