trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
45,False,"{'a': 0.7, 'e': 0.009697737297875247}",25,11,15.355775434959543,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.7, 'e': 0.008727963568087723}",20,6,21.81828774568597,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
47,False,"{'a': 0.7, 'e': 0.00785516721127895}",20,16,8.351507271966392,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.7, 'e': 0.007069650490151055}",20,0,17.849499618801524,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
49,False,"{'a': 0.7, 'e': 0.00636268544113595}",25,6,31.910923598140492,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
50,False,"{'a': 0.7, 'e': 0.0057264168970223555}",25,1,-2.5889547826589334,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
51,False,"{'a': 0.7, 'e': 0.00515377520732012}",35,5,38.68977860513935,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.7, 'e': 0.004638397686588108}",20,12,-20.418902889877035,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 0}",1
53,False,"{'a': 0.7, 'e': 0.004174557917929297}",20,0,26.60994113519841,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.7, 'e': 0.0037571021261363674}",25,7,32.437552385507935,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
55,False,"{'a': 0.7, 'e': 0.003381391913522731}",25,18,-9.744059348340034,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
56,False,"{'a': 0.7, 'e': 0.0030432527221704577}",20,0,21.702492576565586,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.7, 'e': 0.002738927449953412}",30,17,-13.002658539747173,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 0}",1
58,False,"{'a': 0.7, 'e': 0.002465034704958071}",25,15,-22.999542601385176,"{0: 6, 1: 1, 2: 3, 3: 0, 4: 0}",1
59,False,"{'a': 0.7, 'e': 0.002218531234462264}",20,0,-16.657241970559618,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
60,False,"{'a': 0.7, 'e': 0.0019966781110160375}",30,0,28.89487851240472,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.7, 'e': 0.001797010299914434}",20,3,24.818855525176705,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.7, 'e': 0.0016173092699229906}",25,10,20.30262993230951,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.7, 'e': 0.0014555783429306916}",30,0,10.461027247786706,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
64,False,"{'a': 0.7, 'e': 0.0013100205086376223}",20,6,-35.24225951643819,"{0: 9, 1: 0, 2: 5, 3: 0, 4: 0}",1
65,False,"{'a': 0.7, 'e': 0.0011790184577738603}",25,8,26.88675202455084,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.7, 'e': 0.0010611166119964743}",25,12,-21.779494535315493,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 0}",1
67,False,"{'a': 0.7, 'e': 0.0009550049507968268}",25,9,8.198084164533899,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1,True,"{'a': 0, 'e': 0}",25,12,18.732584390095894,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0, 'e': 0}",20,13,-10.300393678629383,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
3,True,"{'a': 0, 'e': 0}",25,0,31.99415057446086,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
4,True,"{'a': 0, 'e': 0}",25,0,31.172997126949173,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5,True,"{'a': 0, 'e': 0}",30,4,35.817276701489206,"{0: 25, 1: 1, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0, 'e': 0}",25,7,19.715704800575153,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
7,True,"{'a': 0, 'e': 0}",20,0,-45.79009698065602,"{0: 13, 1: 0, 2: 7, 3: 0, 4: 0}",0
8,True,"{'a': 0, 'e': 0}",20,12,2.5784716905112113,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
9,True,"{'a': 0, 'e': 0}",20,1,15.885359460096993,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
10,True,"{'a': 0, 'e': 0}",20,8,-26.361003775988564,"{0: 8, 1: 0, 2: 4, 3: 0, 4: 0}",1
11,True,"{'a': 0, 'e': 0}",30,13,-18.659913907382787,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
12,True,"{'a': 0, 'e': 0}",30,0,-6.934792625207939,"{0: 26, 1: 0, 2: 4, 3: 0, 4: 0}",0
13,True,"{'a': 0, 'e': 0}",20,12,14.256173815943953,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
14,True,"{'a': 0, 'e': 0}",25,1,6.181887079667428,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 0}",1
15,True,"{'a': 0, 'e': 0}",30,17,24.853425422280658,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
16,True,"{'a': 0, 'e': 0}",20,11,10.043271020172401,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
17,True,"{'a': 0, 'e': 0}",35,16,-14.029864301627073,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 0}",1
18,True,"{'a': 0, 'e': 0}",30,13,-51.33024028110877,"{0: 10, 1: 0, 2: 7, 3: 0, 4: 0}",1
19,True,"{'a': 0, 'e': 0}",25,11,-22.38302751168501,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
20,True,"{'a': 0, 'e': 0}",25,0,11.436170285446304,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
