trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
60,False,"{'a': 0.6, 'e': 0.7439808620067382}",20,0,-118.22468459840479,"{0: 10, 1: 2, 2: 6, 3: 1, 4: 1}",0
61,False,"{'a': 0.6, 'e': 0.7402609576967045}",35,13,-111.49155661598564,"{0: 12, 1: 2, 2: 6, 3: 1, 4: 1}",1
62,False,"{'a': 0.6, 'e': 0.736559652908221}",25,0,-28.974943328404017,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
63,False,"{'a': 0.6, 'e': 0.7328768546436798}",25,7,-37.750313757899846,"{0: 12, 1: 1, 2: 5, 3: 0, 4: 0}",1
64,False,"{'a': 0.6, 'e': 0.7292124703704614}",25,11,-3.1352207600067636,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
65,False,"{'a': 0.6, 'e': 0.7255664080186092}",25,0,-32.12941843632969,"{0: 22, 1: 1, 2: 1, 3: 0, 4: 1}",0
66,False,"{'a': 0.6, 'e': 0.7219385759785161}",25,0,-76.65606552881623,"{0: 17, 1: 1, 2: 5, 3: 2, 4: 0}",0
67,False,"{'a': 0.6, 'e': 0.7183288830986235}",20,0,-137.39287932984405,"{0: 10, 1: 2, 2: 4, 3: 3, 4: 1}",0
68,False,"{'a': 0.6, 'e': 0.7147372386831303}",20,7,-20.247263650441628,"{0: 8, 1: 3, 2: 2, 3: 0, 4: 0}",1
69,False,"{'a': 0.6, 'e': 0.7111635524897147}",25,12,-42.67587750091798,"{0: 9, 1: 2, 2: 1, 3: 0, 4: 1}",1
70,False,"{'a': 0.6, 'e': 0.7076077347272661}",20,0,-89.53895573706092,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
71,False,"{'a': 0.6, 'e': 0.7040696960536298}",25,13,-32.7456988972744,"{0: 8, 1: 1, 2: 2, 3: 1, 4: 0}",1
72,False,"{'a': 0.6, 'e': 0.7005493475733616}",30,16,-125.66480671827165,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 3}",1
73,False,"{'a': 0.6, 'e': 0.6970466008354949}",30,0,-62.42540092890882,"{0: 21, 1: 3, 2: 5, 3: 1, 4: 0}",0
74,False,"{'a': 0.6, 'e': 0.6935613678313174}",20,15,-30.628426422762985,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 1}",1
75,False,"{'a': 0.6, 'e': 0.6900935609921608}",20,0,-101.75039506798714,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
76,False,"{'a': 0.6, 'e': 0.6866430931872}",30,0,-218.42737090004647,"{0: 13, 1: 3, 2: 10, 3: 2, 4: 2}",0
77,False,"{'a': 0.6, 'e': 0.683209877721264}",20,6,-86.19576290139383,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
78,False,"{'a': 0.6, 'e': 0.6797938283326577}",25,0,-141.43167456961496,"{0: 14, 1: 0, 2: 8, 3: 2, 4: 1}",0
79,False,"{'a': 0.6, 'e': 0.6763948591909944}",30,0,-217.243180145326,"{0: 16, 1: 3, 2: 6, 3: 2, 4: 3}",0
80,False,"{'a': 0.6, 'e': 0.6730128848950394}",20,0,-122.11578290320699,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 3}",0
81,False,"{'a': 0.6, 'e': 0.6696478204705641}",25,0,-69.49188330190273,"{0: 16, 1: 4, 2: 4, 3: 1, 4: 0}",0
82,False,"{'a': 0.6, 'e': 0.6662995813682113}",25,9,-44.04682754353869,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
83,False,"{'a': 0.6, 'e': 0.6629680834613703}",20,0,-102.2833688631292,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
84,False,"{'a': 0.6, 'e': 0.6596532430440635}",25,0,-236.8984302008123,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 5}",0
85,False,"{'a': 0.6, 'e': 0.6563549768288431}",25,11,-66.77558754956009,"{0: 9, 1: 0, 2: 4, 3: 0, 4: 1}",1
86,False,"{'a': 0.6, 'e': 0.653073201944699}",25,0,-69.33882327060103,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
87,False,"{'a': 0.6, 'e': 0.6498078359349754}",30,8,-69.05637858818007,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
88,False,"{'a': 0.6, 'e': 0.6465587967553006}",20,4,-59.141219525611376,"{0: 9, 1: 1, 2: 5, 3: 1, 4: 0}",1
89,False,"{'a': 0.6, 'e': 0.6433260027715241}",25,0,-131.3196506746117,"{0: 17, 1: 1, 2: 4, 3: 1, 4: 2}",0
90,False,"{'a': 0.6, 'e': 0.6401093727576664}",20,10,-21.254704576190615,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 0}",1
91,False,"{'a': 0.6, 'e': 0.6369088258938781}",20,7,-61.57786351377438,"{0: 6, 1: 0, 2: 7, 3: 0, 4: 0}",1
92,False,"{'a': 0.6, 'e': 0.6337242817644086}",20,0,-28.292248132179882,"{0: 15, 1: 2, 2: 2, 3: 1, 4: 0}",0
93,False,"{'a': 0.6, 'e': 0.6305556603555866}",25,0,-141.21874527608745,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 4}",0
94,False,"{'a': 0.6, 'e': 0.6274028820538087}",25,11,-22.63082189226872,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
95,False,"{'a': 0.6, 'e': 0.6242658676435396}",30,0,-120.68633373304095,"{0: 19, 1: 3, 2: 5, 3: 2, 4: 1}",0
96,False,"{'a': 0.6, 'e': 0.621144538305322}",25,0,-68.76266497164507,"{0: 17, 1: 2, 2: 4, 3: 2, 4: 0}",1
97,False,"{'a': 0.6, 'e': 0.6180388156137954}",35,1,-199.71318119826446,"{0: 18, 1: 2, 2: 11, 3: 1, 4: 2}",1
98,False,"{'a': 0.6, 'e': 0.6149486215357264}",25,0,-147.1130986499587,"{0: 13, 1: 3, 2: 7, 3: 0, 4: 2}",0
99,False,"{'a': 0.6, 'e': 0.6118738784280477}",30,0,-53.30013797851387,"{0: 21, 1: 5, 2: 3, 3: 1, 4: 0}",0
100,False,"{'a': 0.6, 'e': 0.6088145090359075}",25,2,-111.91335471323194,"{0: 11, 1: 4, 2: 7, 3: 0, 4: 1}",1
101,False,"{'a': 0.6, 'e': 0.6057704364907279}",35,14,-57.260704422684356,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 1}",1
102,False,"{'a': 0.6, 'e': 0.6027415843082743}",30,15,-11.209424320914376,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
103,False,"{'a': 0.6, 'e': 0.599727876386733}",20,0,-25.7770113847857,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",1
104,False,"{'a': 0.6, 'e': 0.5967292370047993}",20,0,-53.56380401105305,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
105,False,"{'a': 0.6, 'e': 0.5937455908197753}",20,12,-61.01502374307587,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 1}",1
106,False,"{'a': 0.6, 'e': 0.5907768628656764}",20,0,-46.358814048963445,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
107,False,"{'a': 0.6, 'e': 0.587822978551348}",20,0,-87.73505490440066,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
108,False,"{'a': 0.6, 'e': 0.5848838636585912}",20,0,-141.99558646941028,"{0: 11, 1: 0, 2: 6, 3: 1, 4: 2}",0
109,False,"{'a': 0.6, 'e': 0.5819594443402983}",25,19,2.610221855296714,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.6, 'e': 0.5790496471185967}",20,0,-101.80328033609499,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
111,False,"{'a': 0.6, 'e': 0.5761543988830038}",20,4,-102.78086490041969,"{0: 11, 1: 1, 2: 1, 3: 1, 4: 2}",1
112,False,"{'a': 0.6, 'e': 0.5732736268885887}",20,10,-10.157633888629347,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
113,False,"{'a': 0.6, 'e': 0.5704072587541459}",25,10,-42.183606586998835,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 1}",1
114,False,"{'a': 0.6, 'e': 0.5675552224603752}",30,0,-90.51043434655288,"{0: 20, 1: 3, 2: 6, 3: 0, 4: 1}",0
115,False,"{'a': 0.6, 'e': 0.5647174463480732}",35,14,-69.84789094387033,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 1}",1
116,False,"{'a': 0.6, 'e': 0.5618938591163328}",30,0,-132.18460694236796,"{0: 16, 1: 4, 2: 9, 3: 0, 4: 1}",0
117,False,"{'a': 0.6, 'e': 0.5590843898207511}",25,0,-129.03732280304402,"{0: 13, 1: 3, 2: 7, 3: 1, 4: 1}",0
118,False,"{'a': 0.6, 'e': 0.5562889678716474}",20,0,-100.42255199950935,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
119,False,"{'a': 0.6, 'e': 0.5535075230322892}",25,0,-137.476338410506,"{0: 15, 1: 2, 2: 5, 3: 1, 4: 2}",0
120,False,"{'a': 0.6, 'e': 0.5507399854171278}",30,0,-86.94274366203408,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
121,False,"{'a': 0.6, 'e': 0.5479862854900421}",25,0,-41.979004933493705,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
122,False,"{'a': 0.6, 'e': 0.5452463540625919}",25,9,-61.95221288221168,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
123,False,"{'a': 0.6, 'e': 0.542520122292279}",20,0,-153.00403218509186,"{0: 8, 1: 3, 2: 7, 3: 0, 4: 2}",0
124,False,"{'a': 0.6, 'e': 0.5398075216808176}",25,0,-72.36654657646808,"{0: 17, 1: 4, 2: 3, 3: 0, 4: 1}",0
125,False,"{'a': 0.6, 'e': 0.5371084840724134}",25,0,-58.356323858157566,"{0: 17, 1: 2, 2: 5, 3: 1, 4: 0}",0
126,False,"{'a': 0.6, 'e': 0.5344229416520514}",20,0,-108.898819028178,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
127,False,"{'a': 0.6, 'e': 0.5317508269437912}",25,0,-125.13899712028963,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 3}",1
128,False,"{'a': 0.6, 'e': 0.5290920728090721}",20,9,-0.9023326795039894,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.6, 'e': 0.5264466124450268}",25,18,11.249130802706915,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.6, 'e': 0.5238143793828016}",35,9,-155.52605538786005,"{0: 16, 1: 2, 2: 5, 3: 0, 4: 3}",1
131,False,"{'a': 0.6, 'e': 0.5211953074858876}",25,4,-108.35072272900284,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 2}",1
132,False,"{'a': 0.6, 'e': 0.5185893309484582}",25,0,-124.65135122544662,"{0: 15, 1: 2, 2: 6, 3: 0, 4: 2}",0
133,False,"{'a': 0.6, 'e': 0.515996384293716}",30,17,12.028652851915577,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.6, 'e': 0.5134164023722474}",30,0,-135.1123402086125,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
135,False,"{'a': 0.6, 'e': 0.5108493203603861}",30,1,-117.05893633676796,"{0: 21, 1: 3, 2: 1, 3: 2, 4: 2}",1
136,False,"{'a': 0.6, 'e': 0.5082950737585842}",20,11,-17.92827302391104,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
137,False,"{'a': 0.6, 'e': 0.5057535983897913}",25,0,-62.88371764138244,"{0: 16, 1: 2, 2: 7, 3: 0, 4: 0}",0
138,False,"{'a': 0.6, 'e': 0.5032248303978423}",25,2,-116.60925822359744,"{0: 12, 1: 1, 2: 9, 3: 0, 4: 1}",1
139,False,"{'a': 0.6, 'e': 0.5007087062458531}",20,0,-80.65608259723726,"{0: 13, 1: 0, 2: 6, 3: 0, 4: 1}",0
140,False,"{'a': 0.6, 'e': 0.4982051627146238}",20,0,-60.37875023790614,"{0: 11, 1: 3, 2: 6, 3: 0, 4: 0}",0
141,False,"{'a': 0.6, 'e': 0.4957141369010507}",30,0,-107.73639548711495,"{0: 21, 1: 0, 2: 7, 3: 1, 4: 1}",0
142,False,"{'a': 0.6, 'e': 0.4932355662165454}",20,0,-171.45474806328775,"{0: 10, 1: 1, 2: 6, 3: 0, 4: 3}",0
143,False,"{'a': 0.6, 'e': 0.4907693883854627}",25,5,-80.22941925797538,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",1
144,False,"{'a': 0.6, 'e': 0.4883155414435354}",25,9,-31.35613014046993,"{0: 11, 1: 0, 2: 5, 3: 0, 4: 0}",1
145,False,"{'a': 0.6, 'e': 0.4858739637363177}",20,0,-51.99735790046465,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
146,False,"{'a': 0.6, 'e': 0.4834445939176361}",30,0,-109.18448677459823,"{0: 19, 1: 2, 2: 8, 3: 0, 4: 1}",0
147,False,"{'a': 0.6, 'e': 0.4810273709480479}",20,7,-37.366450140192796,"{0: 8, 1: 0, 2: 5, 3: 0, 4: 0}",1
148,False,"{'a': 0.6, 'e': 0.4786222340933077}",25,15,-3.703008520892424,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.6, 'e': 0.47622912292284114}",30,10,-120.60774632137006,"{0: 12, 1: 0, 2: 6, 3: 0, 4: 2}",1
150,False,"{'a': 0.6, 'e': 0.4738479773082269}",20,6,-34.51545597957947,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.6, 'e': 0.4714787374216858}",30,15,-34.88001712983718,"{0: 10, 1: 0, 2: 5, 3: 0, 4: 0}",1
152,False,"{'a': 0.6, 'e': 0.46912134373457737}",35,19,-30.766375103136962,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
153,False,"{'a': 0.6, 'e': 0.46677573701590447}",25,3,-72.21664624014275,"{0: 15, 1: 2, 2: 4, 3: 0, 4: 1}",1
154,False,"{'a': 0.6, 'e': 0.46444185833082496}",20,2,-48.56801124185248,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 1}",1
155,False,"{'a': 0.6, 'e': 0.46211964903917085}",25,0,-95.9273808798525,"{0: 18, 1: 2, 2: 3, 3: 0, 4: 2}",0
156,False,"{'a': 0.6, 'e': 0.459809050793975}",20,0,-1.2186896453269136,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
157,False,"{'a': 0.6, 'e': 0.4575100055400051}",20,0,-111.46087050639409,"{0: 11, 1: 1, 2: 6, 3: 1, 4: 1}",0
158,False,"{'a': 0.6, 'e': 0.45522245551230506}",30,6,-138.69381925258142,"{0: 15, 1: 0, 2: 6, 3: 1, 4: 2}",1
159,False,"{'a': 0.6, 'e': 0.45294634323474353}",30,0,-146.55462700138833,"{0: 18, 1: 1, 2: 8, 3: 2, 4: 1}",0
160,False,"{'a': 0.6, 'e': 0.45068161151856984}",30,0,-107.40190639713026,"{0: 19, 1: 4, 2: 5, 3: 1, 4: 1}",0
161,False,"{'a': 0.6, 'e': 0.44842820346097695}",20,0,-11.732315838217113,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
162,False,"{'a': 0.6, 'e': 0.4461860624436721}",35,5,-122.21450718867526,"{0: 21, 1: 1, 2: 5, 3: 1, 4: 2}",1
163,False,"{'a': 0.6, 'e': 0.4439551321314537}",25,0,-75.46392686672183,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
164,False,"{'a': 0.6, 'e': 0.4417353564707964}",25,0,-96.93267658893136,"{0: 16, 1: 1, 2: 6, 3: 1, 4: 1}",0
165,False,"{'a': 0.6, 'e': 0.43952667968844245}",30,0,-64.02680291933316,"{0: 23, 1: 1, 2: 5, 3: 0, 4: 1}",0
166,False,"{'a': 0.6, 'e': 0.43732904629000025}",20,0,-81.77123921132137,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 2}",0
167,False,"{'a': 0.6, 'e': 0.43514240105855023}",25,0,-113.56451484281138,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
168,False,"{'a': 0.6, 'e': 0.4329666890532575}",25,0,-110.33315617786349,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
169,False,"{'a': 0.6, 'e': 0.4308018556079912}",25,0,17.358432007199486,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
170,False,"{'a': 0.6, 'e': 0.42864784632995123}",20,2,-10.032219561199247,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
171,False,"{'a': 0.6, 'e': 0.4265046070983015}",20,10,-37.49748801451545,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
172,False,"{'a': 0.6, 'e': 0.42437208406280996}",20,6,-14.520877492530378,"{0: 10, 1: 2, 2: 2, 3: 0, 4: 0}",1
173,False,"{'a': 0.6, 'e': 0.4222502236424959}",25,6,-26.404947783085913,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 1}",1
174,False,"{'a': 0.6, 'e': 0.42013897252428345}",35,0,-92.11677602935373,"{0: 28, 1: 1, 2: 4, 3: 0, 4: 2}",0
175,False,"{'a': 0.6, 'e': 0.418038277661662}",20,0,-56.42120317037356,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
176,False,"{'a': 0.6, 'e': 0.4159480862733537}",20,8,-66.43722037738716,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
177,False,"{'a': 0.6, 'e': 0.41386834584198695}",35,17,-46.415365932801194,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 0}",1
178,False,"{'a': 0.6, 'e': 0.41179900411277703}",35,0,-36.12558656855456,"{0: 28, 1: 0, 2: 6, 3: 1, 4: 0}",0
179,False,"{'a': 0.6, 'e': 0.40974000909221314}",20,0,-86.79276181873458,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 2}",1
180,False,"{'a': 0.6, 'e': 0.40769130904675205}",20,13,-9.780457387373168,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
181,False,"{'a': 0.6, 'e': 0.4056528525015183}",35,0,-73.39045578206292,"{0: 27, 1: 2, 2: 5, 3: 0, 4: 1}",0
182,False,"{'a': 0.6, 'e': 0.4036245882390107}",25,1,-119.50525698038709,"{0: 15, 1: 2, 2: 5, 3: 0, 4: 2}",1
183,False,"{'a': 0.6, 'e': 0.40160646529781563}",25,0,6.368829969478921,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
