trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
175,False,"{'a': 0.6, 'e': 0.17398982847626404}",35,24,17.54453153244723,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.6, 'e': 0.1722499301915014}",20,8,-15.609659032339199,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
177,False,"{'a': 0.6, 'e': 0.17052743088958636}",35,22,8.914714641933342,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
178,False,"{'a': 0.6, 'e': 0.1688221565806905}",20,9,9.554571385789806,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.6, 'e': 0.1671339350148836}",20,7,-21.068979258246674,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
180,False,"{'a': 0.6, 'e': 0.16546259566473476}",25,2,-32.96369679643065,"{0: 17, 1: 0, 2: 6, 3: 0, 4: 0}",1
181,False,"{'a': 0.6, 'e': 0.16380796970808742}",20,13,13.57598258568548,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.6, 'e': 0.16216989001100654}",25,6,26.771146456771127,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.6, 'e': 0.16054819111089647}",25,0,-11.263590188878654,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
184,False,"{'a': 0.6, 'e': 0.1589427091997875}",25,5,-138.33690799428047,"{0: 12, 1: 2, 2: 3, 3: 0, 4: 3}",1
185,False,"{'a': 0.6, 'e': 0.15735328210778962}",20,0,21.159353000960962,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
186,False,"{'a': 0.6, 'e': 0.15577974928671173}",25,8,-25.18743206847558,"{0: 12, 1: 0, 2: 5, 3: 0, 4: 0}",1
187,False,"{'a': 0.6, 'e': 0.15422195179384462}",30,14,-25.030253609121065,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
188,False,"{'a': 0.6, 'e': 0.15267973227590617}",20,13,6.3502891263931875,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
189,False,"{'a': 0.6, 'e': 0.1511529349531471}",25,11,0.1184286850166898,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
190,False,"{'a': 0.6, 'e': 0.14964140560361563}",25,5,-2.362965178588322,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
191,False,"{'a': 0.6, 'e': 0.14814499154757946}",25,0,-65.04408270265151,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
192,False,"{'a': 0.6, 'e': 0.14666354163210368}",25,13,11.6833796988573,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
193,False,"{'a': 0.6, 'e': 0.14519690621578263}",20,2,-31.496144049778476,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
194,False,"{'a': 0.6, 'e': 0.1437449371536248}",20,0,-60.41909435140819,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 2}",0
195,False,"{'a': 0.6, 'e': 0.14230748778208857}",20,6,13.548866566274135,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
196,False,"{'a': 0.6, 'e': 0.14088441290426768}",30,7,-15.616420922523446,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 0}",1
197,False,"{'a': 0.6, 'e': 0.139475568775225}",20,9,16.832627332695036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
198,False,"{'a': 0.6, 'e': 0.13808081308747275}",25,8,30.167220118375056,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
199,False,"{'a': 0.6, 'e': 0.136700004956598}",20,0,-37.361752102401425,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
200,False,"{'a': 0.6, 'e': 0.13533300490703204}",20,12,-0.24554359338141585,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
201,False,"{'a': 0.6, 'e': 0.13397967485796172}",20,4,-12.095037450285421,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
202,False,"{'a': 0.6, 'e': 0.1326398781093821}",25,3,-5.723493222118517,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
203,False,"{'a': 0.6, 'e': 0.13131347932828827}",25,20,10.49488462315504,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
204,False,"{'a': 0.6, 'e': 0.1300003445350054}",25,18,-28.851723510020044,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
205,False,"{'a': 0.6, 'e': 0.12870034108965533}",25,15,8.95524054503934,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
206,False,"{'a': 0.6, 'e': 0.1274133376787588}",20,8,1.0856790735343247,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
207,False,"{'a': 0.6, 'e': 0.12613920430197118}",20,6,-24.676699479974214,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
208,False,"{'a': 0.6, 'e': 0.12487781225895148}",30,18,7.939185490536888,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.6, 'e': 0.12362903413636196}",25,6,17.981306596307938,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
210,False,"{'a': 0.6, 'e': 0.12239274379499834}",25,4,9.964758796168573,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 0}",1
211,False,"{'a': 0.6, 'e': 0.12116881635704835}",20,0,-71.42879929656493,"{0: 11, 1: 1, 2: 8, 3: 0, 4: 0}",0
212,False,"{'a': 0.6, 'e': 0.11995712819347787}",20,13,-41.06493113144578,"{0: 4, 1: 2, 2: 0, 3: 0, 4: 1}",1
213,False,"{'a': 0.6, 'e': 0.11875755691154309}",30,12,-14.36802041283015,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 0}",1
214,False,"{'a': 0.6, 'e': 0.11756998134242766}",25,8,-62.757771925337074,"{0: 12, 1: 0, 2: 4, 3: 0, 4: 1}",1
215,False,"{'a': 0.6, 'e': 0.11639428152900338}",30,0,-22.13692827274123,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
216,False,"{'a': 0.6, 'e': 0.11523033871371334}",25,18,-10.74066325615321,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
217,False,"{'a': 0.6, 'e': 0.11407803532657622}",20,0,-13.033558810794922,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
218,False,"{'a': 0.6, 'e': 0.11293725497331045}",20,5,-14.400448533328232,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
219,False,"{'a': 0.6, 'e': 0.11180788242357734}",20,12,16.32990036992272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
220,False,"{'a': 0.6, 'e': 0.11068980359934157}",35,11,44.79502993521237,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
221,False,"{'a': 0.6, 'e': 0.10958290556334815}",25,5,-94.81397970107803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 3}",1
222,False,"{'a': 0.6, 'e': 0.10848707650771466}",20,0,-26.533886766229486,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
223,False,"{'a': 0.6, 'e': 0.10740220574263752}",20,2,-9.896103147834353,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
224,False,"{'a': 0.6, 'e': 0.10632818368521114}",20,6,13.597759708080666,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
225,False,"{'a': 0.6, 'e': 0.10526490184835903}",25,0,-19.806956575938983,"{0: 21, 1: 0, 2: 3, 3: 1, 4: 0}",0
226,False,"{'a': 0.6, 'e': 0.10421225282987544}",20,16,6.892918574494564,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
227,False,"{'a': 0.6, 'e': 0.10317013030157668}",35,22,25.86366467631581,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
228,False,"{'a': 0.6, 'e': 0.10213842899856092}",35,12,17.23693040660832,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
229,False,"{'a': 0.6, 'e': 0.10111704470857531}",20,0,-16.074617314955308,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
230,False,"{'a': 0.6, 'e': 0.10010587426148955}",20,5,17.88519548177805,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
231,False,"{'a': 0.6, 'e': 0.09910481551887466}",20,2,16.39337708630372,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
232,False,"{'a': 0.6, 'e': 0.0981137673636859}",25,2,-69.70459076174575,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 2}",1
233,False,"{'a': 0.6, 'e': 0.09713262969004906}",20,0,-16.006949817799395,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
234,False,"{'a': 0.6, 'e': 0.09616130339314856}",25,12,22.73825314390962,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
235,False,"{'a': 0.6, 'e': 0.09519969035921708}",20,0,-17.22348556410528,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
236,False,"{'a': 0.6, 'e': 0.0942476934556249}",20,10,15.797438729837522,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
237,False,"{'a': 0.6, 'e': 0.09330521652106866}",25,0,13.407459572275219,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
238,False,"{'a': 0.6, 'e': 0.09237216435585796}",20,16,6.714041920023195,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
239,False,"{'a': 0.6, 'e': 0.09144844271229938}",30,3,2.6687232462947588,"{0: 24, 1: 1, 2: 2, 3: 0, 4: 0}",1
240,False,"{'a': 0.6, 'e': 0.0905339582851764}",25,17,16.301338053820004,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
241,False,"{'a': 0.6, 'e': 0.08962861870232462}",20,16,8.293968361773537,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.6, 'e': 0.08873233251530138}",25,11,4.406051789699108,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
243,False,"{'a': 0.6, 'e': 0.08784500919014836}",25,7,-61.10715504012017,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 1}",1
244,False,"{'a': 0.6, 'e': 0.08696655909824688}",20,0,32.557287867728064,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
245,False,"{'a': 0.6, 'e': 0.0860968935072644}",30,13,-12.531513192705791,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
246,False,"{'a': 0.6, 'e': 0.08523592457219176}",20,9,9.889604850710773,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
247,False,"{'a': 0.6, 'e': 0.08438356532646984}",20,6,-49.21524863923191,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
248,False,"{'a': 0.6, 'e': 0.08353972967320515}",20,7,0.886264081754045,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
249,False,"{'a': 0.6, 'e': 0.0827043323764731}",30,15,-16.596607507709663,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
250,False,"{'a': 0.6, 'e': 0.08187728905270836}",20,11,13.095682519287008,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
251,False,"{'a': 0.6, 'e': 0.08105851616218128}",20,6,-35.630899303674255,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
252,False,"{'a': 0.6, 'e': 0.08024793100055946}",30,12,-36.143424338463326,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 1}",1
253,False,"{'a': 0.6, 'e': 0.07944545169055386}",20,0,23.890573832838797,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
254,False,"{'a': 0.6, 'e': 0.07865099717364833}",20,0,14.819767202114114,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
255,False,"{'a': 0.6, 'e': 0.07786448720191184}",25,14,19.350644881029716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
256,False,"{'a': 0.6, 'e': 0.07708584232989273}",20,0,25.992692845845234,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
257,False,"{'a': 0.6, 'e': 0.0763149839065938}",35,13,-7.689847475479216,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 1}",1
258,False,"{'a': 0.6, 'e': 0.07555183406752786}",30,15,27.105403600851854,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
259,False,"{'a': 0.6, 'e': 0.07479631572685258}",20,6,-4.2227583662797015,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
260,False,"{'a': 0.6, 'e': 0.07404835256958406}",20,0,28.06091971640368,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
261,False,"{'a': 0.6, 'e': 0.07330786904388821}",25,8,34.75217345626235,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
262,False,"{'a': 0.6, 'e': 0.07257479035344933}",20,3,14.985009721929263,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
263,False,"{'a': 0.6, 'e': 0.07184904244991484}",20,14,12.39594548995268,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
264,False,"{'a': 0.6, 'e': 0.07113055202541568}",20,0,21.41880465684697,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
265,False,"{'a': 0.6, 'e': 0.07041924650516153}",25,10,22.649853562401788,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
266,False,"{'a': 0.6, 'e': 0.06971505404010991}",30,21,18.88302080210104,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
267,False,"{'a': 0.6, 'e': 0.06901790349970881}",20,0,36.38678040455199,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
268,False,"{'a': 0.6, 'e': 0.06832772446471172}",30,23,14.14455436081654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
269,False,"{'a': 0.6, 'e': 0.0676444472200646}",20,16,10.433038262024565,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
270,False,"{'a': 0.6, 'e': 0.06696800274786396}",20,12,13.352244640000112,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
271,False,"{'a': 0.6, 'e': 0.06629832272038531}",20,2,12.136867224688917,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
272,False,"{'a': 0.6, 'e': 0.06563533949318147}",20,0,3.0781784660402245,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
273,False,"{'a': 0.6, 'e': 0.06497898609824965}",30,16,15.636822823651904,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
274,False,"{'a': 0.6, 'e': 0.06432919623726716}",30,19,24.584242268824553,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
275,False,"{'a': 0.6, 'e': 0.06368590427489448}",20,5,16.86737581566553,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.6, 'e': 0.06304904523214554}",25,2,37.51844317687864,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
277,False,"{'a': 0.6, 'e': 0.06241855477982408}",20,13,0.9150047774516787,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
278,False,"{'a': 0.6, 'e': 0.06179436923202584}",25,12,26.25879059744868,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
279,False,"{'a': 0.6, 'e': 0.06117642553970558}",30,19,23.007519154032707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
280,False,"{'a': 0.6, 'e': 0.06056466128430853}",30,16,18.29172459672535,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
281,False,"{'a': 0.6, 'e': 0.05995901467146544}",30,12,-11.251077600591127,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
282,False,"{'a': 0.6, 'e': 0.059359424524750785}",20,14,10.639488853252137,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
283,False,"{'a': 0.6, 'e': 0.05876583027950327}",25,3,33.83274416749958,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
284,False,"{'a': 0.6, 'e': 0.05817817197670824}",20,10,14.644819659319374,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
285,False,"{'a': 0.6, 'e': 0.05759639025694116}",20,15,8.585226600577425,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
286,False,"{'a': 0.6, 'e': 0.057020426354371746}",20,7,-26.921917739395827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
287,False,"{'a': 0.6, 'e': 0.05645022209082803}",20,11,11.180095599457637,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
288,False,"{'a': 0.6, 'e': 0.05588571986991975}",20,12,11.565758667306808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
289,False,"{'a': 0.6, 'e': 0.05532686267122055}",30,12,25.390624316424685,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
290,False,"{'a': 0.6, 'e': 0.05477359404450834}",20,13,15.166015434349813,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.6, 'e': 0.05422585810406326}",20,8,17.1937993156162,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
292,False,"{'a': 0.6, 'e': 0.05368359952302263}",25,13,19.786398742802454,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
293,False,"{'a': 0.6, 'e': 0.0531467635277924}",20,12,11.96712653395209,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
294,False,"{'a': 0.6, 'e': 0.05261529589251448}",20,0,13.689660129258487,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
295,False,"{'a': 0.6, 'e': 0.05208914293358933}",25,0,39.061231258831775,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
296,False,"{'a': 0.6, 'e': 0.05156825150425344}",35,9,-16.48937919915674,"{0: 23, 1: 0, 2: 1, 3: 2, 4: 0}",1
297,False,"{'a': 0.6, 'e': 0.0510525689892109}",25,8,33.757250280875155,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
298,False,"{'a': 0.6, 'e': 0.050542043299318794}",25,9,15.149647324042899,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.6, 'e': 0.050036622866325604}",25,3,-20.888858216579436,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
300,False,"{'a': 0.6, 'e': 0.04953625663766235}",20,8,17.57601880592149,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
301,False,"{'a': 0.6, 'e': 0.04904089407128572}",20,3,29.544248682573127,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
302,False,"{'a': 0.6, 'e': 0.04855048513057287}",20,11,5.943871403838812,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
303,False,"{'a': 0.6, 'e': 0.04806498027926714}",25,12,21.917271097442274,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.6, 'e': 0.047584330476474465}",30,7,34.067506860640506,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
305,False,"{'a': 0.6, 'e': 0.04710848717170972}",30,4,38.123533933207675,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
306,False,"{'a': 0.6, 'e': 0.04663740229999262}",20,0,28.132215000766102,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
307,False,"{'a': 0.6, 'e': 0.046171028276992696}",20,13,13.857380836742294,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
308,False,"{'a': 0.6, 'e': 0.045709317994222766}",20,15,8.70164525626711,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
309,False,"{'a': 0.6, 'e': 0.04525222481428054}",25,11,28.611042152713953,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
310,False,"{'a': 0.6, 'e': 0.04479970256613774}",25,7,32.245600229610965,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
311,False,"{'a': 0.6, 'e': 0.044351705540476356}",20,12,-0.5869346856312934,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
312,False,"{'a': 0.6, 'e': 0.043908188485071595}",20,16,8.522010664934236,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
313,False,"{'a': 0.6, 'e': 0.04346910660022088}",20,8,17.02906757059295,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
314,False,"{'a': 0.6, 'e': 0.04303441553421867}",20,11,4.802215896624185,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
315,False,"{'a': 0.6, 'e': 0.04260407137887648}",20,6,28.831894866516553,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
316,False,"{'a': 0.6, 'e': 0.04217803066508771}",20,12,9.833820344935333,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
317,False,"{'a': 0.6, 'e': 0.04175625035843684}",20,6,13.810145336930582,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
318,False,"{'a': 0.6, 'e': 0.041338687854852466}",25,8,32.0885514146662,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
319,False,"{'a': 0.6, 'e': 0.040925300976303945}",20,11,16.173623742565145,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
320,False,"{'a': 0.6, 'e': 0.0405160479665409}",20,8,20.91679865499012,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
321,False,"{'a': 0.6, 'e': 0.040110887486875496}",25,6,31.597832084885674,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
322,False,"{'a': 0.6, 'e': 0.03970977861200674}",20,10,15.819230799487753,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.6, 'e': 0.039312680825886674}",25,20,8.278327106635441,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
324,False,"{'a': 0.6, 'e': 0.038919554017627804}",30,18,24.725393173708376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
325,False,"{'a': 0.6, 'e': 0.03853035847745152}",30,4,31.687357158745748,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
326,False,"{'a': 0.6, 'e': 0.03814505489267701}",20,8,18.090173903542645,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
327,False,"{'a': 0.6, 'e': 0.03776360434375024}",30,11,9.659561162440081,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
328,False,"{'a': 0.6, 'e': 0.03738596830031274}",25,3,15.330151485651477,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
329,False,"{'a': 0.6, 'e': 0.03701210861730961}",20,13,12.003540837606499,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
330,False,"{'a': 0.6, 'e': 0.03664198753113651}",20,6,14.446046897845772,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
331,False,"{'a': 0.6, 'e': 0.036275567655825146}",30,7,30.104899613803358,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
332,False,"{'a': 0.6, 'e': 0.03591281197926689}",20,13,10.888843037281523,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
333,False,"{'a': 0.6, 'e': 0.03555368385947423}",25,13,22.86276481666122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
334,False,"{'a': 0.6, 'e': 0.035198147020879485}",20,2,-3.669685468143899,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 0}",1
335,False,"{'a': 0.6, 'e': 0.03484616555067069}",30,12,27.673779101987478,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.6, 'e': 0.03449770389516398}",35,21,27.053288313965318,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
337,False,"{'a': 0.6, 'e': 0.03415272685621234}",20,8,10.019805817173626,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
338,False,"{'a': 0.6, 'e': 0.03381119958765022}",25,8,26.186689628193225,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
339,False,"{'a': 0.6, 'e': 0.03347308759177372}",20,0,18.311102264041725,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
340,False,"{'a': 0.6, 'e': 0.03313835671585598}",25,11,13.502180732594905,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
341,False,"{'a': 0.6, 'e': 0.03280697314869742}",20,9,-24.12990933041494,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
342,False,"{'a': 0.6, 'e': 0.03247890341721044}",25,8,-20.34594777580667,"{0: 13, 1: 0, 2: 4, 3: 0, 4: 0}",1
343,False,"{'a': 0.6, 'e': 0.03215411438303834}",20,2,29.284647691725052,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
344,False,"{'a': 0.6, 'e': 0.031832573239207955}",20,6,15.422838308211688,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
345,False,"{'a': 0.6, 'e': 0.031514247506815876}",30,8,6.052330527629051,"{0: 19, 1: 0, 2: 3, 3: 0, 4: 0}",1
346,False,"{'a': 0.6, 'e': 0.031199105031747717}",20,8,7.762358036774309,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
347,False,"{'a': 0.6, 'e': 0.03088711398143024}",20,16,8.28277282720859,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
348,False,"{'a': 0.6, 'e': 0.030578242841615935}",25,17,11.84320312921189,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
349,False,"{'a': 0.6, 'e': 0.030272460413199778}",20,9,7.5693931946523385,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
350,False,"{'a': 0.6, 'e': 0.02996973580906778}",30,16,23.78458835665789,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
351,False,"{'a': 0.6, 'e': 0.0296700384509771}",25,4,31.50841473159106,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
352,False,"{'a': 0.6, 'e': 0.02937333806646733}",25,3,35.106209098316114,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
353,False,"{'a': 0.6, 'e': 0.029079604685802656}",20,2,17.068482336651442,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
354,False,"{'a': 0.6, 'e': 0.02878880863894463}",20,10,-29.46433863783405,"{0: 6, 1: 0, 2: 4, 3: 0, 4: 0}",1
355,False,"{'a': 0.6, 'e': 0.02850092055255518}",25,15,23.632116657753826,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.6, 'e': 0.02821591134702963}",30,13,18.587348084212532,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.6, 'e': 0.027933752233559334}",20,8,26.820839166203,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.6, 'e': 0.027654414711223742}",20,16,7.314701563572784,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.6, 'e': 0.027377870564111503}",25,3,26.602297527014215,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
