trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1212,False,"{'a': 0.6, 'e': 0.0023107384081684675}",20,6,-24.744553372262235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1213,False,"{'a': 0.6, 'e': 0.002299184716127625}",25,13,18.108861202068013,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1214,False,"{'a': 0.6, 'e': 0.0022876887925469868}",20,9,18.565291396923886,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1215,False,"{'a': 0.6, 'e': 0.002276250348584252}",20,12,14.553576900635747,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1216,False,"{'a': 0.6, 'e': 0.0022648690968413306}",20,13,15.532119646810425,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1217,False,"{'a': 0.6, 'e': 0.0022535447513571238}",20,15,10.0901685124561,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1218,False,"{'a': 0.6, 'e': 0.0022422770276003382}",25,14,18.983226104835197,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1219,False,"{'a': 0.6, 'e': 0.0022310656424623368}",30,15,27.406217046834243,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1220,False,"{'a': 0.6, 'e': 0.002219910314250025}",30,21,17.317535844315195,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1221,False,"{'a': 0.6, 'e': 0.002208810762678775}",25,9,25.677339268340706,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1222,False,"{'a': 0.6, 'e': 0.0021977667088653808}",20,8,15.484310118137822,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1223,False,"{'a': 0.6, 'e': 0.002186777875321054}",25,0,35.49409745465134,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1224,False,"{'a': 0.6, 'e': 0.0021758439859444487}",25,13,19.509638756030867,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1225,False,"{'a': 0.6, 'e': 0.0021649647660147266}",30,18,21.77844457342392,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1226,False,"{'a': 0.6, 'e': 0.002154139942184653}",25,15,17.180838343715358,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1227,False,"{'a': 0.6, 'e': 0.0021433692424737295}",25,12,19.126228267247388,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1228,False,"{'a': 0.6, 'e': 0.002132652396261361}",30,17,23.727668181388182,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1229,False,"{'a': 0.6, 'e': 0.002121989134280054}",20,13,14.395315109868973,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1230,False,"{'a': 0.6, 'e': 0.002111379188608654}",20,9,13.118102538215012,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1231,False,"{'a': 0.6, 'e': 0.0021008222926656105}",20,9,3.82998713521024,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1232,False,"{'a': 0.6, 'e': 0.0020903181812022826}",25,14,21.141424005672118,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1233,False,"{'a': 0.6, 'e': 0.002079866590296271}",25,8,32.88129143696737,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1234,False,"{'a': 0.6, 'e': 0.0020694672573447898}",20,6,22.534453979351923,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1235,False,"{'a': 0.6, 'e': 0.0020591199210580656}",20,12,15.186331035883908,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1236,False,"{'a': 0.6, 'e': 0.0020488243214527753}",20,9,13.336615438784492,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1237,False,"{'a': 0.6, 'e': 0.0020385801998455116}",20,12,12.894522559592332,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1238,False,"{'a': 0.6, 'e': 0.002028387298846284}",20,5,21.465559210116854,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1239,False,"{'a': 0.6, 'e': 0.0020182453623520526}",25,13,17.900612831454552,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1240,False,"{'a': 0.6, 'e': 0.0020081541355402924}",30,15,26.63097366793998,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1241,False,"{'a': 0.6, 'e': 0.001998113364862591}",25,10,25.07215351351866,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1242,False,"{'a': 0.6, 'e': 0.001988122798038278}",30,13,28.83227016969351,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1243,False,"{'a': 0.6, 'e': 0.0019781821840480864}",25,8,29.154708569037286,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1244,False,"{'a': 0.6, 'e': 0.001968291273127846}",20,3,25.02576273221422,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1245,False,"{'a': 0.6, 'e': 0.0019584498167622066}",35,18,29.309836171006552,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1246,False,"{'a': 0.6, 'e': 0.0019486575676783957}",30,8,34.48449146003006,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1247,False,"{'a': 0.6, 'e': 0.0019389142798400037}",25,11,24.985273072361146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1248,False,"{'a': 0.6, 'e': 0.0019292197084408037}",20,8,18.999974305479967,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1249,False,"{'a': 0.6, 'e': 0.0019195736098985997}",25,7,30.407072346214164,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1250,False,"{'a': 0.6, 'e': 0.0019099757418491066}",20,16,7.932106962279298,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1251,False,"{'a': 0.6, 'e': 0.001900425863139861}",25,0,38.179072147778115,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1252,False,"{'a': 0.6, 'e': 0.001890923733824162}",20,10,18.40994592512873,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1253,False,"{'a': 0.6, 'e': 0.001881469115155041}",30,18,20.230618545233245,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1254,False,"{'a': 0.6, 'e': 0.0018720617695792657}",25,9,23.213887079014366,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1255,False,"{'a': 0.6, 'e': 0.0018627014607313693}",20,10,16.14253384134318,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1256,False,"{'a': 0.6, 'e': 0.0018533879534277126}",25,8,27.127652224911568,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1257,False,"{'a': 0.6, 'e': 0.001844121013660574}",20,11,10.951074233082593,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1258,False,"{'a': 0.6, 'e': 0.0018349004085922711}",30,24,11.667139220781257,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1259,False,"{'a': 0.6, 'e': 0.0018257259065493098}",20,6,21.894132901582918,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1260,False,"{'a': 0.6, 'e': 0.0018165972770165632}",20,6,23.341397728500482,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1261,False,"{'a': 0.6, 'e': 0.0018075142906314803}",35,20,27.054374014359414,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1262,False,"{'a': 0.6, 'e': 0.001798476719178323}",20,13,10.82280702288585,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1263,False,"{'a': 0.6, 'e': 0.0017894843355824315}",25,12,13.950067690001969,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1264,False,"{'a': 0.6, 'e': 0.0017805369139045192}",20,6,23.245092984553942,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1265,False,"{'a': 0.6, 'e': 0.0017716342293349965}",25,9,19.651231831281425,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1266,False,"{'a': 0.6, 'e': 0.0017627760581883215}",25,13,16.70001865059407,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1267,False,"{'a': 0.6, 'e': 0.00175396217789738}",25,9,27.616660916297818,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1268,False,"{'a': 0.6, 'e': 0.001745192367007893}",25,12,21.903382516248254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1269,False,"{'a': 0.6, 'e': 0.0017364664051728537}",20,12,19.674277754140668,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1270,False,"{'a': 0.6, 'e': 0.0017277840731469893}",20,2,30.91489240757048,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1271,False,"{'a': 0.6, 'e': 0.0017191451527812543}",30,14,31.146216490796874,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1272,False,"{'a': 0.6, 'e': 0.0017105494270173481}",25,9,24.643564218817833,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1273,False,"{'a': 0.6, 'e': 0.0017019966798822613}",25,12,28.018489544855726,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1274,False,"{'a': 0.6, 'e': 0.00169348669648285}",20,13,14.290176859754538,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1275,False,"{'a': 0.6, 'e': 0.0016850192630004357}",25,18,14.014275181479292,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1276,False,"{'a': 0.6, 'e': 0.0016765941666854335}",20,0,28.780218628286026,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1277,False,"{'a': 0.6, 'e': 0.0016682111958520064}",35,26,15.533808616357694,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1278,False,"{'a': 0.6, 'e': 0.0016598701398727463}",30,9,42.07997447065487,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1279,False,"{'a': 0.6, 'e': 0.0016515707891733827}",30,16,18.41345447253071,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1280,False,"{'a': 0.6, 'e': 0.0016433129352275157}",20,13,12.109620848054291,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1281,False,"{'a': 0.6, 'e': 0.0016350963705513782}",20,10,4.259907304807141,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1282,False,"{'a': 0.6, 'e': 0.0016269208886986212}",20,16,8.792491498710978,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1283,False,"{'a': 0.6, 'e': 0.001618786284255128}",30,15,30.865420935021266,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1284,False,"{'a': 0.6, 'e': 0.0016106923528338526}",35,18,30.05233374829776,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1285,False,"{'a': 0.6, 'e': 0.0016026388910696833}",20,0,28.77619010737015,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1286,False,"{'a': 0.6, 'e': 0.0015946256966143347}",25,15,19.205646237231345,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1287,False,"{'a': 0.6, 'e': 0.001586652568131263}",30,15,26.638771200698066,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1288,False,"{'a': 0.6, 'e': 0.0015787193052906067}",25,14,20.271509429400794,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.6, 'e': 0.0015708257087641538}",25,18,15.74581331942748,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.6, 'e': 0.001562971580220333}",20,5,15.77684371913468,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1291,False,"{'a': 0.6, 'e': 0.0015551567223192314}",20,6,25.427860361875517,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1292,False,"{'a': 0.6, 'e': 0.0015473809387076352}",20,16,6.952279482060657,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1293,False,"{'a': 0.6, 'e': 0.0015396440340140968}",25,11,28.921220800702976,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.6, 'e': 0.0015319458138440265}",30,17,24.82152406414374,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1295,False,"{'a': 0.6, 'e': 0.0015242860847748062}",25,12,21.15585900584965,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.6, 'e': 0.0015166646543509322}",20,13,16.055690529390613,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1297,False,"{'a': 0.6, 'e': 0.0015090813310791775}",25,0,34.823998829958825,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1298,False,"{'a': 0.6, 'e': 0.0015015359244237817}",30,12,32.80822718825008,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1299,False,"{'a': 0.6, 'e': 0.0014940282448016628}",30,18,25.216692002262242,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1300,False,"{'a': 0.6, 'e': 0.0014865581035776545}",30,21,18.276725313947498,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1301,False,"{'a': 0.6, 'e': 0.0014791253130597662}",20,9,17.071558763840354,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.6, 'e': 0.0014717296864944674}",20,8,20.324506177053404,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1303,False,"{'a': 0.6, 'e': 0.001464371038061995}",20,14,11.89573911142218,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1304,False,"{'a': 0.6, 'e': 0.001457049182871685}",30,20,19.40830859643634,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1305,False,"{'a': 0.6, 'e': 0.0014497639369573266}",30,8,37.740428771787904,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1306,False,"{'a': 0.6, 'e': 0.0014425151172725399}",25,10,21.352678839068354,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1307,False,"{'a': 0.6, 'e': 0.0014353025416861773}",20,9,18.84834252634235,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1308,False,"{'a': 0.6, 'e': 0.0014281260289777462}",20,0,21.691060794894153,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1309,False,"{'a': 0.6, 'e': 0.0014209853988328576}",25,14,15.845927129054456,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1310,False,"{'a': 0.6, 'e': 0.0014138804718386933}",20,12,15.141549188359551,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.6, 'e': 0.0014068110694794998}",25,7,34.34801739156886,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1312,False,"{'a': 0.6, 'e': 0.0013997770141321024}",35,24,21.25023212227262,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.6, 'e': 0.0013927781290614418}",25,7,31.49181923992383,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.6, 'e': 0.0013858142384161347}",20,12,16.813945481905208,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.6, 'e': 0.0013788851672240539}",30,4,41.06408641581389,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1316,False,"{'a': 0.6, 'e': 0.0013719907413879337}",25,11,25.176618889154724,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1317,False,"{'a': 0.6, 'e': 0.001365130787680994}",20,0,32.22360039895257,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1318,False,"{'a': 0.6, 'e': 0.001358305133742589}",20,0,31.710079016326603,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1319,False,"{'a': 0.6, 'e': 0.0013515136080738761}",20,5,20.35719571131297,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1320,False,"{'a': 0.6, 'e': 0.0013447560400335066}",20,11,13.437026194425671,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1321,False,"{'a': 0.6, 'e': 0.0013380322598333392}",20,9,3.0458034300258054,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
1322,False,"{'a': 0.6, 'e': 0.0013313420985341725}",30,18,19.782755912164273,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1323,False,"{'a': 0.6, 'e': 0.0013246853880415016}",25,19,10.608743046041067,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1324,False,"{'a': 0.6, 'e': 0.001318061961101294}",30,7,37.59398364417868,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1325,False,"{'a': 0.6, 'e': 0.0013114716512957875}",20,8,22.70482259606605,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1326,False,"{'a': 0.6, 'e': 0.0013049142930393086}",30,19,21.580637041989394,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1327,False,"{'a': 0.6, 'e': 0.0012983897215741121}",20,9,18.310628306854063,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1328,False,"{'a': 0.6, 'e': 0.0012918977729662415}",20,16,8.053228598846777,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.6, 'e': 0.0012854382841014102}",20,13,17.680544789966945,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1330,False,"{'a': 0.6, 'e': 0.0012790110926809031}",20,6,27.96536585338562,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.6, 'e': 0.0012726160372174987}",25,11,26.751926292999222,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.6, 'e': 0.0012662529570314112}",20,6,25.89249468691424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1333,False,"{'a': 0.6, 'e': 0.0012599216922462542}",20,10,15.42121065202608,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.6, 'e': 0.0012536220837850228}",20,9,22.680522013125707,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1335,False,"{'a': 0.6, 'e': 0.0012473539733660977}",30,18,21.62804345688133,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1336,False,"{'a': 0.6, 'e': 0.0012411172034992673}",25,3,36.7332936966156,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1337,False,"{'a': 0.6, 'e': 0.0012349116174817708}",20,10,13.58050809980187,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1338,False,"{'a': 0.6, 'e': 0.001228737059394362}",20,15,9.986418508749129,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1339,False,"{'a': 0.6, 'e': 0.0012225933740973903}",30,13,26.090224373401806,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1340,False,"{'a': 0.6, 'e': 0.0012164804072269033}",20,1,28.512959477552677,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.6, 'e': 0.0012103980051907687}",25,10,24.603531942990525,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1342,False,"{'a': 0.6, 'e': 0.001204346015164815}",20,4,26.820001945768343,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.6, 'e': 0.0011983242850889908}",20,6,27.59153744875594,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1344,False,"{'a': 0.6, 'e': 0.001192332663663546}",25,0,15.142535485368912,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
1345,False,"{'a': 0.6, 'e': 0.001186371000345228}",20,15,8.114090431166757,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1346,False,"{'a': 0.6, 'e': 0.001180439145343502}",30,13,28.797107055761625,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1347,False,"{'a': 0.6, 'e': 0.0011745369496167844}",20,8,12.661304215682845,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.6, 'e': 0.0011686642648687006}",35,20,30.34365636871049,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1349,False,"{'a': 0.6, 'e': 0.001162820943544357}",30,12,34.538199759231226,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1350,False,"{'a': 0.6, 'e': 0.0011570068388266352}",25,7,28.214515500471506,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1351,False,"{'a': 0.6, 'e': 0.0011512218046325021}",20,8,17.970665123431253,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1352,False,"{'a': 0.6, 'e': 0.0011454656956093395}",30,15,21.477326266732092,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1353,False,"{'a': 0.6, 'e': 0.0011397383671312928}",25,13,17.77580973116395,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1354,False,"{'a': 0.6, 'e': 0.0011340396752956363}",30,12,30.912935333625423,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1355,False,"{'a': 0.6, 'e': 0.0011283694769191582}",20,5,25.224404046612133,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1356,False,"{'a': 0.6, 'e': 0.0011227276295345623}",20,3,16.37763359604856,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1357,False,"{'a': 0.6, 'e': 0.0011171139913868896}",20,6,25.102554109022375,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.6, 'e': 0.001111528421429955}",25,11,27.791571207726125,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1359,False,"{'a': 0.6, 'e': 0.0011059707793228052}",20,13,10.091530436564003,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1360,False,"{'a': 0.6, 'e': 0.0011004409254261912}",25,8,27.08297787982657,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1361,False,"{'a': 0.6, 'e': 0.0010949387207990604}",35,19,27.980558449967507,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1362,False,"{'a': 0.6, 'e': 0.001089464027195065}",25,5,35.49718032150792,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1363,False,"{'a': 0.6, 'e': 0.0010840167070590898}",30,22,13.31120741986404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1364,False,"{'a': 0.6, 'e': 0.0010785966235237943}",20,12,15.083988707413258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1365,False,"{'a': 0.6, 'e': 0.0010732036404061754}",20,8,19.963180302101563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1366,False,"{'a': 0.6, 'e': 0.0010678376222041444}",20,6,15.779578896026813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.6, 'e': 0.0010624984340931237}",20,6,25.01956026997494,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1368,False,"{'a': 0.6, 'e': 0.0010571859419226581}",20,13,12.102558933113254,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1369,False,"{'a': 0.6, 'e': 0.0010519000122130447}",20,0,30.909268084131405,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1370,False,"{'a': 0.6, 'e': 0.0010466405121519796}",25,16,18.40348990673514,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.6, 'e': 0.0010414073095912197}",20,0,29.425591016566866,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1372,False,"{'a': 0.6, 'e': 0.0010362002730432635}",20,14,10.103064567504884,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1373,False,"{'a': 0.6, 'e': 0.0010310192716780472}",20,8,21.95768184924708,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1374,False,"{'a': 0.6, 'e': 0.001025864175319657}",20,0,24.085917841101995,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1375,False,"{'a': 0.6, 'e': 0.0010207348544430588}",25,11,26.572408493863346,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1376,False,"{'a': 0.6, 'e': 0.0010156311801708434}",25,14,17.95880777161259,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1377,False,"{'a': 0.6, 'e': 0.0010105530242699892}",20,11,15.301918606302811,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1378,False,"{'a': 0.6, 'e': 0.0010055002591486393}",20,8,13.56595459127885,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.6, 'e': 0.001000472757852896}",20,7,23.321527515625494,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.6, 'e': 0.0009954703940636316}",25,16,17.25859966604013,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1381,False,"{'a': 0.6, 'e': 0.0009904930420933133}",20,3,5.996313018846813,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
1382,False,"{'a': 0.6, 'e': 0.0009855405768828469}",25,8,29.129728923993582,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1383,False,"{'a': 0.6, 'e': 0.0009806128739984325}",25,13,23.308527738333478,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1384,False,"{'a': 0.6, 'e': 0.0009757098096284404}",20,6,9.464725350249044,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1385,False,"{'a': 0.6, 'e': 0.0009708312605802981}",30,11,32.29300202047362,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1386,False,"{'a': 0.6, 'e': 0.0009659771042773966}",20,9,19.81019426255835,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1387,False,"{'a': 0.6, 'e': 0.0009611472187560097}",25,3,34.313434403676716,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1388,False,"{'a': 0.6, 'e': 0.0009563414826622296}",25,14,18.449235243089607,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1389,False,"{'a': 0.6, 'e': 0.0009515597752489185}",25,3,35.53194039287625,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.6, 'e': 0.0009468019763726739}",20,6,23.176553265494555,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1391,False,"{'a': 0.6, 'e': 0.0009420679664908106}",20,5,20.98169496195674,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.6, 'e': 0.0009373576266583565}",25,11,27.01499848080183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
