trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
81,False,"{'a': 0.7, 'e': 0.9210609940028851}",35,0,-142.454008647483,"{0: 21, 1: 8, 2: 4, 3: 0, 4: 2}",0
82,False,"{'a': 0.7, 'e': 0.91910239716577469}",25,8,-50.58391270949616,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
83,False,"{'a': 0.7, 'e': 0.91712082281660512}",20,2,-130.09931774012537,"{0: 9, 1: 2, 2: 5, 3: 0, 4: 2}",1
84,False,"{'a': 0.7, 'e': 0.91511632049463176}",30,0,-184.29634642624012,"{0: 16, 1: 1, 2: 10, 3: 1, 4: 2}",0
85,False,"{'a': 0.7, 'e': 0.91308894031230825}",30,0,-158.63478420830936,"{0: 16, 1: 5, 2: 7, 3: 0, 4: 2}",0
86,False,"{'a': 0.7, 'e': 0.9110387329540337}",30,0,-268.152838525031,"{0: 13, 1: 8, 2: 4, 3: 0, 4: 5}",0
87,False,"{'a': 0.7, 'e': 0.90896574967488508}",20,0,-67.19472095597327,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
88,False,"{'a': 0.7, 'e': 0.90687004229933665}",20,8,-19.804089224200794,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 0}",1
89,False,"{'a': 0.7, 'e': 0.90475166321996336}",20,0,-75.37274748554366,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
90,False,"{'a': 0.7, 'e': 0.90261066539613211}",20,0,-185.64820145275857,"{0: 11, 1: 3, 2: 2, 3: 0, 4: 4}",0
91,False,"{'a': 0.7, 'e': 0.90044710235267689}",20,0,-82.69826390399642,"{0: 14, 1: 0, 2: 4, 3: 1, 4: 1}",0
92,False,"{'a': 0.7, 'e': 0.89826102817856113}",25,8,-68.48663577679343,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 1}",1
93,False,"{'a': 0.7, 'e': 0.89605249752552518}",30,18,-78.70185488789842,"{0: 6, 1: 0, 2: 5, 3: 0, 4: 1}",1
94,False,"{'a': 0.7, 'e': 0.89382156560672055}",25,0,-76.75230285792152,"{0: 14, 1: 6, 2: 4, 3: 1, 4: 0}",0
95,False,"{'a': 0.7, 'e': 0.89156828819532896}",25,0,-152.88033151405153,"{0: 15, 1: 2, 2: 4, 3: 2, 4: 2}",0
96,False,"{'a': 0.7, 'e': 0.88929272162316819}",20,0,-191.9175190958756,"{0: 9, 1: 2, 2: 5, 3: 1, 4: 3}",0
97,False,"{'a': 0.7, 'e': 0.88699492277928416}",25,11,-55.7644053620094,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 1}",1
98,False,"{'a': 0.7, 'e': 0.88467494910852829}",25,0,-99.33493288016258,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
99,False,"{'a': 0.7, 'e': 0.88233285861012145}",20,0,-124.47159193671264,"{0: 11, 1: 3, 2: 4, 3: 0, 4: 2}",0
100,False,"{'a': 0.7, 'e': 0.87996870983620423}",20,0,-77.08341711328421,"{0: 12, 1: 4, 2: 3, 3: 0, 4: 1}",0
101,False,"{'a': 0.7, 'e': 0.87758256189037276}",30,0,-75.10473062741018,"{0: 22, 1: 4, 2: 2, 3: 1, 4: 1}",0
102,False,"{'a': 0.7, 'e': 0.87517447442620133}",25,0,-131.48733474716494,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
103,False,"{'a': 0.7, 'e': 0.87274450764575129}",20,0,-111.38103657207282,"{0: 14, 1: 1, 2: 2, 3: 1, 4: 2}",0
104,False,"{'a': 0.7, 'e': 0.87029272229806542}",30,0,-179.90388904327517,"{0: 20, 1: 1, 2: 4, 3: 2, 4: 3}",0
105,False,"{'a': 0.7, 'e': 0.86781917967764988}",30,0,-197.91848334242155,"{0: 18, 1: 2, 2: 5, 3: 2, 4: 3}",0
106,False,"{'a': 0.7, 'e': 0.86532394162294124}",20,0,-107.92251666861267,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 1}",0
107,False,"{'a': 0.7, 'e': 0.86280707051476102}",30,14,-67.72562852710419,"{0: 11, 1: 1, 2: 2, 3: 1, 4: 1}",1
108,False,"{'a': 0.7, 'e': 0.86026862927475567}",30,0,-115.81088412482018,"{0: 19, 1: 3, 2: 6, 3: 1, 4: 1}",0
109,False,"{'a': 0.7, 'e': 0.85770868136382417}",30,0,-125.60570920009587,"{0: 19, 1: 2, 2: 6, 3: 2, 4: 1}",0
110,False,"{'a': 0.7, 'e': 0.85512729078053074}",25,0,-149.3146903466807,"{0: 14, 1: 2, 2: 5, 3: 3, 4: 1}",0
111,False,"{'a': 0.7, 'e': 0.85252452205950568}",20,0,-71.64597353587082,"{0: 11, 1: 3, 2: 5, 3: 1, 4: 0}",0
112,False,"{'a': 0.7, 'e': 0.84990044026983147}",20,0,-67.022114228109,"{0: 10, 1: 7, 2: 2, 3: 1, 4: 0}",0
113,False,"{'a': 0.7, 'e': 0.84725511101341611}",25,0,-56.55298864610338,"{0: 18, 1: 1, 2: 5, 3: 1, 4: 0}",0
114,False,"{'a': 0.7, 'e': 0.84458860042335315}",25,0,-155.7607788340672,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
115,False,"{'a': 0.7, 'e': 0.84190097516226869}",25,0,-91.58996738062184,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
116,False,"{'a': 0.7, 'e': 0.83919230242065412}",25,0,-100.65756484189491,"{0: 15, 1: 2, 2: 7, 3: 0, 4: 1}",0
117,False,"{'a': 0.7, 'e': 0.83646264991518693}",20,0,-90.42622403663691,"{0: 10, 1: 3, 2: 5, 3: 2, 4: 0}",0
118,False,"{'a': 0.7, 'e': 0.8337120858870376}",20,0,-133.4431742708842,"{0: 11, 1: 1, 2: 6, 3: 0, 4: 2}",0
119,False,"{'a': 0.7, 'e': 0.83094067910016356}",25,0,-134.88180017232855,"{0: 17, 1: 0, 2: 4, 3: 2, 4: 2}",0
120,False,"{'a': 0.7, 'e': 0.82814849883959007}",25,0,-132.98068353251767,"{0: 11, 1: 6, 2: 6, 3: 1, 4: 1}",0
121,False,"{'a': 0.7, 'e': 0.82533561490967833}",20,0,-102.5485188316486,"{0: 10, 1: 3, 2: 6, 3: 0, 4: 1}",0
122,False,"{'a': 0.7, 'e': 0.82250209763238002}",20,8,-24.172313318199205,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
123,False,"{'a': 0.7, 'e': 0.81964801784547947}",20,0,-198.87981033582403,"{0: 7, 1: 1, 2: 8, 3: 2, 4: 2}",0
124,False,"{'a': 0.7, 'e': 0.81677344690082287}",20,5,-51.81640691769021,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 1}",1
125,False,"{'a': 0.7, 'e': 0.81387845666253389}",30,0,-241.1139673475648,"{0: 16, 1: 4, 2: 5, 3: 1, 4: 4}",0
126,False,"{'a': 0.7, 'e': 0.81096311950521793}",30,0,-191.75622887712623,"{0: 17, 1: 4, 2: 5, 3: 1, 4: 3}",0
127,False,"{'a': 0.7, 'e': 0.80802750831215187}",20,0,-22.094279920014642,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
128,False,"{'a': 0.7, 'e': 0.80507169647346277}",30,2,-43.37339184821134,"{0: 21, 1: 5, 2: 1, 3: 0, 4: 1}",1
129,False,"{'a': 0.7, 'e': 0.80209575788429266}",30,13,-59.74719423284194,"{0: 10, 1: 1, 2: 5, 3: 1, 4: 0}",1
130,False,"{'a': 0.7, 'e': 0.79909976694295115}",25,0,-76.3991935314008,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",1
131,False,"{'a': 0.7, 'e': 0.79608379854905575}",20,0,-144.67456534301073,"{0: 9, 1: 3, 2: 6, 3: 0, 4: 2}",0
132,False,"{'a': 0.7, 'e': 0.79304792810165947}",35,17,-85.234313755478,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 2}",1
133,False,"{'a': 0.7, 'e': 0.78999223149736508}",25,0,-195.14718812448848,"{0: 10, 1: 3, 2: 8, 3: 2, 4: 2}",0
134,False,"{'a': 0.7, 'e': 0.78691678512842866}",20,16,5.861723961517486,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.7, 'e': 0.78382166588084923}",20,0,-144.53668984916442,"{0: 13, 1: 2, 2: 1, 3: 1, 4: 3}",0
136,False,"{'a': 0.7, 'e': 0.78070695113244681}",20,0,-123.28961761393636,"{0: 8, 1: 4, 2: 7, 3: 0, 4: 1}",0
137,False,"{'a': 0.7, 'e': 0.77757271875092793}",25,11,-52.98038211159219,"{0: 8, 1: 5, 2: 0, 3: 0, 4: 1}",1
138,False,"{'a': 0.7, 'e': 0.77441904709193876}",20,0,-104.71285617686611,"{0: 11, 1: 2, 2: 5, 3: 1, 4: 1}",0
139,False,"{'a': 0.7, 'e': 0.77124601499710654}",20,0,-175.67494706244196,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
140,False,"{'a': 0.7, 'e': 0.76805370179206844}",25,0,-154.77006752326423,"{0: 14, 1: 5, 2: 3, 3: 0, 4: 3}",0
141,False,"{'a': 0.7, 'e': 0.76484218728448838}",30,0,-151.1083121802065,"{0: 17, 1: 3, 2: 7, 3: 2, 4: 1}",0
142,False,"{'a': 0.7, 'e': 0.76161155176206174}",30,5,-199.43952923911883,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 3}",1
143,False,"{'a': 0.7, 'e': 0.75836187599050819}",25,0,-175.44199659628873,"{0: 12, 1: 3, 2: 7, 3: 1, 4: 2}",0
144,False,"{'a': 0.7, 'e': 0.75509324121155286}",25,0,-151.22898175117086,"{0: 14, 1: 3, 2: 5, 3: 1, 4: 2}",0
145,False,"{'a': 0.7, 'e': 0.75180572914089494}",30,0,-195.00178471687238,"{0: 15, 1: 3, 2: 9, 3: 1, 4: 2}",0
146,False,"{'a': 0.7, 'e': 0.74849942196616515}",25,0,-189.98441917423722,"{0: 15, 1: 1, 2: 4, 3: 2, 4: 3}",0
147,False,"{'a': 0.7, 'e': 0.74517440234487042}",25,0,-63.99996249243181,"{0: 15, 1: 4, 2: 6, 3: 0, 4: 0}",0
148,False,"{'a': 0.7, 'e': 0.74183075340232818}",25,0,-124.14005510594633,"{0: 15, 1: 3, 2: 4, 3: 2, 4: 1}",0
149,False,"{'a': 0.7, 'e': 0.73846855872958794}",20,0,-168.99407822849955,"{0: 10, 1: 2, 2: 5, 3: 0, 4: 3}",0
150,False,"{'a': 0.7, 'e': 0.73508790238134125}",20,0,-83.46517976516941,"{0: 11, 1: 5, 2: 3, 3: 0, 4: 1}",0
151,False,"{'a': 0.7, 'e': 0.7316888688738209}",20,11,-100.45586290679441,"{0: 4, 1: 0, 2: 3, 3: 0, 4: 2}",1
152,False,"{'a': 0.7, 'e': 0.72827154318268739}",30,0,-146.49807425282552,"{0: 15, 1: 3, 2: 11, 3: 0, 4: 1}",0
153,False,"{'a': 0.7, 'e': 0.7248360107409052}",20,0,-70.0733660672548,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
154,False,"{'a': 0.7, 'e': 0.72138235743660628}",20,0,-100.07035505374533,"{0: 13, 1: 1, 2: 3, 3: 2, 4: 1}",0
155,False,"{'a': 0.7, 'e': 0.71791066961094341}",20,0,-246.5725915797044,"{0: 7, 1: 2, 2: 6, 3: 1, 4: 4}",0
156,False,"{'a': 0.7, 'e': 0.71442103405593127}",25,5,-10.19196512595954,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
157,False,"{'a': 0.7, 'e': 0.7109135380122773}",20,0,-102.0886008498528,"{0: 11, 1: 1, 2: 7, 3: 0, 4: 1}",0
158,False,"{'a': 0.7, 'e': 0.70738826916719977}",25,0,-193.3458244872329,"{0: 14, 1: 0, 2: 7, 3: 1, 4: 3}",0
159,False,"{'a': 0.7, 'e': 0.70384531565223607}",20,0,-96.10160208729754,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
160,False,"{'a': 0.7, 'e': 0.70028476604103962}",25,0,-39.178674815198505,"{0: 18, 1: 2, 2: 5, 3: 0, 4: 0}",0
161,False,"{'a': 0.7, 'e': 0.69670670934716539}",35,0,-245.8143217992478,"{0: 21, 1: 1, 2: 7, 3: 2, 4: 4}",0
162,False,"{'a': 0.7, 'e': 0.69311123502184424}",20,3,-18.976735221305756,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
163,False,"{'a': 0.7, 'e': 0.68949843295174695}",30,0,-58.852985034576356,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
164,False,"{'a': 0.7, 'e': 0.68586839345673734}",20,0,-87.73577598342615,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
165,False,"{'a': 0.7, 'e': 0.68222120728761348}",30,0,-109.78191694013658,"{0: 20, 1: 2, 2: 6, 3: 1, 4: 1}",0
166,False,"{'a': 0.7, 'e': 0.67855696562383983}",25,17,-16.31107787137527,"{0: 5, 1: 1, 2: 2, 3: 0, 4: 0}",1
167,False,"{'a': 0.7, 'e': 0.67487576007126704}",25,14,-56.00212105641325,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 1}",1
168,False,"{'a': 0.7, 'e': 0.67117768265984235}",35,0,-249.70186291485095,"{0: 18, 1: 4, 2: 7, 3: 3, 4: 3}",0
169,False,"{'a': 0.7, 'e': 0.66746282584130812}",25,0,-175.07484404073926,"{0: 16, 1: 0, 2: 5, 3: 1, 4: 3}",0
170,False,"{'a': 0.7, 'e': 0.66373128248689162}",20,0,-89.50836686199925,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
171,False,"{'a': 0.7, 'e': 0.65998314588498219}",25,0,-151.72748772944186,"{0: 13, 1: 5, 2: 4, 3: 1, 4: 2}",0
172,False,"{'a': 0.7, 'e': 0.6562185097387998}",20,0,-62.94900361535299,"{0: 15, 1: 0, 2: 4, 3: 0, 4: 1}",0
173,False,"{'a': 0.7, 'e': 0.6524374681640519}",20,0,-121.46557476065175,"{0: 11, 1: 3, 2: 2, 3: 3, 4: 1}",0
174,False,"{'a': 0.7, 'e': 0.64864011568658098}",20,10,-101.56609724248946,"{0: 5, 1: 0, 2: 3, 3: 0, 4: 2}",1
175,False,"{'a': 0.7, 'e': 0.64482654724000121}",25,11,-34.00697772023878,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
176,False,"{'a': 0.7, 'e': 0.64099685816332508}",30,0,-105.28388676479219,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
177,False,"{'a': 0.7, 'e': 0.63715114419858021}",25,2,-143.47614238927954,"{0: 13, 1: 2, 2: 5, 3: 1, 4: 2}",1
178,False,"{'a': 0.7, 'e': 0.63328950148841523}",20,0,-38.01700161888687,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 1}",0
179,False,"{'a': 0.7, 'e': 0.62941202657369688}",30,16,-25.523093136203194,"{0: 10, 1: 0, 2: 4, 3: 0, 4: 0}",1
180,False,"{'a': 0.7, 'e': 0.62551881639109597}",20,0,-42.935815903007295,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 1}",0
181,False,"{'a': 0.7, 'e': 0.62160996827066439}",35,0,-253.87474045271276,"{0: 19, 1: 4, 2: 6, 3: 2, 4: 4}",0
182,False,"{'a': 0.7, 'e': 0.61768557993340156}",25,0,-165.85881124655393,"{0: 16, 1: 1, 2: 4, 3: 1, 4: 3}",0
183,False,"{'a': 0.7, 'e': 0.61374574948881155}",25,0,-88.43716299950216,"{0: 17, 1: 0, 2: 7, 3: 0, 4: 1}",0
